TREAT	INTENSITY	COLBLUM
SOD	_0.5	0.661330524
SOD	_0.5	3.571236545
SOD	_0.5	2.256197076
SOD	_0.5	5.634336403
SOD	_0.5	0.209576019
SOD	_0.5	2.039282781
SOD	_0.5	1.953925517
SOD	_0.5	5.455316284
SOD	_0.5	0.289742517
SOD	_0.5	3.448409903
SOD	_0.5	-0.065752479
SOD	_0.5	9.828153491
SOD	_0.5	3.848380555
SOD	_0.5	6.019005569
SOD	_0.5	10.2041446
SOD	_0.5	-0.219329123
SOD	_0.5	8.099603903
SOD	_0.5	-0.576779069
SOD	_0.5	0.325214974
SOD	_0.5	8.486326593
SOD	_0.5	-0.10731414
SOD	_0.5	2.441953262
SOD	_0.5	1.02218347
SOD	_0.5	0.237468894
SOD	_0.5	8.206233442
SOD	_0.5	5.99615605
SOD	_0.5	-0.715595901
SOD	_0.5	0.612759036
SOD	_0.5	0.118526212
SOD	_0.5	6.070556007
SOD	_0.5	6.481448022
SOD	_0.5	4.416960639
SOD	_0.5	10.05512582
SOD	_0.5	0.700440194
SOD	_0.5	2.42279142
SOD	_0.5	4.784579853
SOD	_0.5	1.601479601
SOD	_0.5	0.179259007
SOD	_0.5	0.194830161
SOD	_0.5	-0.268948909
SOD	_0.5	3.878167254
SOD	_0.5	3.716963344
SOD	_0.5	7.809280177
SOD	_0.5	1.135716808
SOD	_0.5	0.97758996
SOD	_0.5	-0.154138265
SOD	_0.5	9.226224396
SOD	_0.5	-0.56976094
SOD	_0.5	11.26281275
SOD	_0.5	7.823552969
SOD	_0.5	2.30888272
SOD	_0.5	0.785888568
SOD	_0.5	3.490285949
SOD	_0.5	1.437249557
SOD	_0.5	13.53667935
SOD	_0.5	8.068124502
SOD	_0.5	1.806234754
SOD	_0.5	11.14323613
SOD	_0.5	6.959702924
SOD	_0.5	1.28645074
SOD	_0.5	0.988671024
SOD	_0.5	5.854095154
SOD	_0.5	2.747202781
SOD	_0.5	1.433159467
SOD	_0.5	0.142651786
SOD	_0.5	5.556010736
SOD	_0.5	6.955895618
SOD	_0.5	6.017420941
SOD	_0.5	0.865176989
SOD	_0.75	-0.063602115
SOD	_0.75	1.282944695
SOD	_0.75	4.33847981
SOD	_0.75	5.438634002
SOD	_0.75	2.41326766
SOD	_0.75	9.258527766
SOD	_0.75	0.55331802
SOD	_0.75	0.36424934
SOD	_0.75	1.88002686
SOD	_0.75	1.58226117
SOD	_0.75	-0.636019371
SOD	_0.75	8.23402165
SOD	_0.75	1.69180112
SOD	_0.75	2.456861343
SOD	_0.75	4.431267443
SOD	_0.75	5.364826937
SOD	_0.75	6.75462305
SOD	_0.75	11.05534813
SOD	_0.75	1.4689854
SOD	_0.75	0.978035454
SOD	_0.75	0.124299917
SOD	_0.75	1.871181203
SOD	_0.75	6.06545613
SOD	_0.75	5.82418031
SOD	_0.75	1.187625249
SOD	_0.75	-0.12045544
SOD	_0.75	0.25319423
SOD	_0.75	2.458112834
SOD	_0.75	8.53743651
SOD	_0.75	3.783552969
SOD	_0.75	-0.457185597
SOD	_0.75	-0.45398676
SOD	_0.75	-0.62412837
SOD	_0.75	1.651295759
SOD	_0.75	1.159542365
SOD	_0.75	0.32032009
SOD	_0.75	-1.399737353
SOD	_0.75	5.37164593
SOD	_0.75	12.74151189
SOD	_0.75	1.492209946
SOD	_0.75	-0.899302165
SOD	_0.75	-0.485395073
SOD	_0.75	1.8353176
SOD	_0.75	0.77107602
SOD	_0.75	14.34825049
SOD	_0.75	5.3643449
SOD	_0.75	0.58467306
SOD	_0.75	10.47782167
SOD	_0.75	0.26750246
SOD	_0.75	2.477087689
SOD	_0.75	0.912069701
SOD	_0.75	-0.58305386
SOD	_0.75	1.859411358
SOD	_0.75	2.57481893
SOD	_0.75	-0.45903812
SOD	_0.75	1.26841544
SOD	_0.75	9.65290316
SOD	_0.75	2.141566165
SOD	_0.75	-0.7293413
SOD	_0.75	-0.502228505
SOD	_0.75	8.00174856
SOD	_0.75	14.22250544
SOD	_0.75	10.21547181
SOD	_0.75	3.663087993
SOD	_0.75	-0.27668998
SOD	_0.75	7.96849759
SOD	_0.75	1.84315202
SOD	_0.75	0.413574819
SOD	_0.75	-0.054590407
SOD	_0.75	0.05911113
SOD	_0.75	-0.498727252
SOD	_0.75	1.53661948
SOD	_0.75	-0.417341861
SOD	_0.75	2.225152089
SOD	_0.75	1.1296956
SOD	_0.75	-0.4961422
SOD	_0.75	0.38764844
SOD	_0.75	0.861017286
SOD	_0.75	0.013235608
SOD	_0.75	0.74382619
SOD	_0.75	3.03273783
SOD	_0.75	0.628816596
SOD	_0.75	3.357032743
SOD	_0.75	1.296261528
SOD	_0.75	-0.254620191
SOD	_0.75	4.10867512
SOD	_0.75	1.17173818
SOD	_0.75	4.12302741
SOD	_0.75	8.589737387
SOD	_0.75	-0.46294576
SOD	_0.75	4.4794919
SOD	_0.75	1.56389901
SOD	_0.75	10.9748063
SOD	_0.75	11.28211052
SOD	_0.75	0.98757071
SOD	_0.75	2.98832245
SOD	_0.75	1.00920355
SOD	_0.75	1.8242798
SOD	_0.75	9.593829048
SOD	_0.75	-0.32835335
SOD	_0.9	9.660430077
SOD	_0.9	2.988337533
SOD	_0.9	-0.9022858
SOD	_0.9	0.058567369
SOD	_0.9	-0.07895474
SOD	_0.9	0.032929668
SOD	_0.9	1.747966015
SOD	_0.9	-0.078773752
SOD	_0.9	0.62750521
SOD	_0.9	1.56467855
SOD	_0.9	-0.082835224
SOD	_0.9	0.183956449
SOD	_0.9	2.765621935
SOD	_0.9	-0.05168349
SOD	_0.9	0.080331963
SOD	_0.9	1.337503947
SOD	_0.9	-0.93365035
SOD	_0.9	0.662568446
SOD	_0.9	1.8395762
SOD	_0.9	-4.74595E-05
SOD	_0.9	0.453623013
SOD	_0.9	1.02759826
SOD	_0.9	3.32630435
SOD	_0.9	0.812082612
SOD	_0.9	-1.427466742
SOD	_0.9	0.6875814
SOD	_0.9	0.8852087
SOD	_0.9	1.372678
SOD	_0.9	-0.80089204
SOD	_0.9	1.698539053
SOD	_0.9	0.708284719
SOD	_0.9	1.989093734
SOD	_0.9	-0.20079769
SOD	_0.9	4.09712543
SOD	_0.9	0.387898814
SOD	_0.9	0.71897058
SOD	_0.9	1.168244213
SOD	_0.9	1.956984054
SOD	_0.9	1.629846967
SOD	_0.9	-0.157857014
SOD	_0.9	1.654536432
SOD	_0.9	0.172521251
SOD	_0.9	-0.400970155
SOD	_0.9	1.2916959
SOD	_0.9	-0.937255672
SOD	_0.9	1.0507179
SOD	_0.9	1.81739569
SOD	_0.9	5.303605594
SOD	_0.9	0.8891943
SOD	_0.9	0.896972532
SOD	_0.9	0.636464779
SOD	_0.9	-0.42568322
SOD	_0.9	7.897081236
SOD	_0.9	2.98079036
SOD	_0.9	1.155809422
SOD	_0.9	0.48710271
SOD	_0.9	1.309423308
SOD	_0.9	0.083831443
SOD	_0.9	-0.967087058
SOD	_0.9	-0.564256012
SOD	_0.9	0.66325104
SOD	_0.9	0.9321165
SOD	_0.9	2.36779861
SOD	_0.9	1.90384311
SOD	_0.9	0.526071926
SOD	_0.9	0.520613467
SOD	_0.9	11.19727929
SOD	_0.9	2.482813474
SOD	_0.9	0.04618134
SOD	_0.9	2.548714891
SOD	_0.9	-0.399982998
SOD	_0.9	5.95080389
SOD	_0.9	4.54022445
SOD	_0.9	1.033095942
SOD	_0.9	0.277257956
SOD	_0.9	-0.38456773
SOD	_0.9	0.412945241
SOD	_0.9	-1.380824059
SOD	_0.9	0.940317699
SOD	_0.9	3.24305451
SOD	_0.9	0.09879294
SOD	_0.9	-0.55732851
SOD	_0.9	-0.510586422
SOD	_0.9	1.24681304
SOD	_0.9	0.941066997
SOD	_0.9	3.73328597
SOD	_0.9	1.22324749
SOD	_0.9	5.04600419
SOD	_0.9	1.71218737
SOD	_0.9	1.98222786
SOD	_0.9	1.045239791
SOD	_0.9	0.549495292
SOD	_0.9	0.698825849
SOD	_0.9	0.52024053
SOD	_0.9	4.02269828
SOD	_0.9	0.99806527
SOD	_0.9	-0.47937653
SOD	_0.9	2.7824442
SOD	_0.9	3.502420823
SOD	_0.9	0.64545151
SOR	_0.5	2.377073819
SOR	_0.5	-1.15425312
SOR	_0.5	3.607092706
SOR	_0.5	4.457935708
SOR	_0.5	7.718201742
SOR	_0.5	-0.042653927
SOR	_0.5	1.358403456
SOR	_0.5	1.385910957
SOR	_0.5	0.170900416
SOR	_0.5	3.03104647
SOR	_0.5	9.987802842
SOR	_0.5	1.610083667
SOR	_0.5	1.340695206
SOR	_0.5	7.687094263
SOR	_0.5	3.539415038
SOR	_0.5	1.841053682
SOR	_0.5	3.040695206
SOR	_0.5	9.663552969
SOR	_0.5	0.690010274
SOR	_0.5	1.669260879
SOR	_0.5	3.097441453
SOR	_0.5	4.849385979
SOR	_0.5	2.161736939
SOR	_0.5	1.964419073
SOR	_0.5	0.894515684
SOR	_0.5	7.019382603
SOR	_0.5	0.178646055
SOR	_0.5	0.075698118
SOR	_0.5	1.638840389
SOR	_0.5	0.58799696
SOR	_0.5	7.918640126
SOR	_0.5	0.594216636
SOR	_0.5	1.803239576
SOR	_0.5	2.038069197
SOR	_0.5	1.773222375
SOR	_0.5	2.315175607
SOR	_0.5	-0.09785811
SOR	_0.5	2.822173659
SOR	_0.5	1.201029631
SOR	_0.5	0.256656417
SOR	_0.5	0.240104693
SOR	_0.5	7.91769199
SOR	_0.5	5.382354728
SOR	_0.5	1.001775307
SOR	_0.5	2.005078767
SOR	_0.5	0.097438471
SOR	_0.5	8.107893812
SOR	_0.5	1.565519486
SOR	_0.5	1.72336981
SOR	_0.5	4.202828275
SOR	_0.5	5.28841046
SOR	_0.5	12.29152411
SOR	_0.5	2.573571918
SOR	_0.5	1.786866908
SOR	_0.5	1.882033021
SOR	_0.5	7.118042346
SOR	_0.5	2.08392857
SOR	_0.5	0.267742014
SOR	_0.5	4.252870167
SOR	_0.5	2.765946758
SOR	_0.5	2.973739449
SOR	_0.5	1.629991199
SOR	_0.5	1.695504769
SOR	_0.5	2.377675764
SOR	_0.5	13.21484179
SOR	_0.5	1.893222397
SOR	_0.5	1.265657038
SOR	_0.5	2.31512738
SOR	_0.5	2.550477145
SOR	_0.5	2.498194688
SOR	_0.5	4.873681565
SOR	_0.5	0.411716693
SOR	_0.5	0.241662614
SOR	_0.5	2.267978404
SOR	_0.5	0.046371756
SOR	_0.5	6.03795548
SOR	_0.5	2.355017903
SOR	_0.5	0.743736527
SOR	_0.5	3.238510001
SOR	_0.5	3.368152759
SOR	_0.5	0.912879747
SOR	_0.5	0.385448776
SOR	_0.5	1.346665476
SOR	_0.5	1.751754917
SOR	_0.5	8.682438331
SOR	_0.5	3.901816904
SOR	_0.5	9.511984037
SOR	_0.5	1.437718384
SOR	_0.5	2.193013915
SOR	_0.5	2.205621935
SOR	_0.5	3.596548438
SOR	_0.5	4.5937795
SOR	_0.5	0.98663434
SOR	_0.5	1.325626712
SOR	_0.5	0.081337918
SOR	_0.5	1.070921705
SOR	_0.5	7.949698635
SOR	_0.5	1.826867491
SOR	_0.5	0.389661315
SOR	_0.5	3.042065069
SOR	_0.75	0.705078767
SOR	_0.75	1.710814716
SOR	_0.75	2.84062265
SOR	_0.75	4.53528377
SOR	_0.75	9.47734607
SOR	_0.75	0.184875911
SOR	_0.75	11.04224744
SOR	_0.75	5.0276871
SOR	_0.75	-0.23190753
SOR	_0.75	2.07490965
SOR	_0.75	7.767756091
SOR	_0.75	1.97071479
SOR	_0.75	1.42165486
SOR	_0.75	8.08392857
SOR	_0.75	1.225497551
SOR	_0.75	2.430109147
SOR	_0.75	2.52698161
SOR	_0.75	3.868621883
SOR	_0.75	-0.229528657
SOR	_0.75	0.463070967
SOR	_0.75	4.8516644
SOR	_0.75	2.86170635
SOR	_0.75	2.85617375
SOR	_0.75	2.27867668
SOR	_0.75	4.442493639
SOR	_0.75	8.62368156
SOR	_0.75	3.68771838
SOR	_0.75	1.11907176
SOR	_0.75	3.83932534
SOR	_0.75	2.828986191
SOR	_0.75	8.61753625
SOR	_0.75	2.0106105
SOR	_0.75	3.84620737
SOR	_0.75	2.31832051
SOR	_0.75	0.12067966
SOR	_0.75	2.19497259
SOR	_0.75	2.453118608
SOR	_0.75	1.76091615
SOR	_0.75	2.177067092
SOR	_0.75	2.002050426
SOR	_0.75	2.12204542
SOR	_0.75	3.018784886
SOR	_0.75	3.6712349
SOR	_0.75	-0.164211087
SOR	_0.75	4.3225766
SOR	_0.75	-0.79047942
SOR	_0.75	2.51605265
SOR	_0.75	6.695014395
SOR	_0.75	6.73973915
SOR	_0.75	3.66083658
SOR	_0.75	1.357305637
SOR	_0.75	2.57775573
SOR	_0.75	0.561344758
SOR	_0.75	2.38257588
SOR	_0.75	0.93300374
SOR	_0.75	3.76243824
SOR	_0.75	-0.079056511
SOR	_0.75	0.71924429
SOR	_0.75	1.5009052
SOR	_0.75	2.540550817
SOR	_0.75	4.13393892
SOR	_0.75	0.20781849
SOR	_0.75	1.01941504
SOR	_0.75	3.5183996
SOR	_0.75	5.57263295
SOR	_0.75	0.42616775
SOR	_0.75	1.25933427
SOR	_0.75	1.124256849
SOR	_0.75	1.82657962
SOR	_0.75	0.08145519
SOR	_0.75	1.593379836
SOR	_0.75	1.24244829
SOR	_0.75	1.34467604
SOR	_0.75	3.184085433
SOR	_0.75	-0.23724576
SOR	_0.75	4.15387593
SOR	_0.75	4.40918836
SOR	_0.75	2.848875745
SOR	_0.75	2.435566173
SOR	_0.75	2.6047359
SOR	_0.75	2.36283133
SOR	_0.75	1.085621935
SOR	_0.75	0.242466095
SOR	_0.75	1.480734011
SOR	_0.75	9.178999541
SOR	_0.75	2.50993226
SOR	_0.75	3.97267217
SOR	_0.75	0.28911328
SOR	_0.75	1.8194062
SOR	_0.75	0.72291971
SOR	_0.75	5.79852591
SOR	_0.75	2.79860621
SOR	_0.75	1.69435381
SOR	_0.75	1.00918836
SOR	_0.75	-0.11900141
SOR	_0.75	2.98832245
SOR	_0.75	0.09333749
SOR	_0.75	1.5352459
SOR	_0.75	1.560833452
SOR	_0.75	5.12884353
SOR	_0.9	-0.364329207
SOR	_0.9	3.565410052
SOR	_0.9	5.34527851
SOR	_0.9	3.20500683
SOR	_0.9	3.26893661
SOR	_0.9	2.420905331
SOR	_0.9	5.15003122
SOR	_0.9	2.2790029
SOR	_0.9	0.01732797
SOR	_0.9	0.65266467
SOR	_0.9	8.121050938
SOR	_0.9	-0.012429292
SOR	_0.9	0.90130587
SOR	_0.9	8.221913205
SOR	_0.9	5.223296447
SOR	_0.9	1.393942288
SOR	_0.9	3.61515837
SOR	_0.9	3.49779142
SOR	_0.9	1.0630692
SOR	_0.9	-0.616097469
SOR	_0.9	2.51469305
SOR	_0.9	2.66829071
SOR	_0.9	2.23499308
SOR	_0.9	1.11633016
SOR	_0.9	1.953686921
SOR	_0.9	7.15717508
SOR	_0.9	2.08513
SOR	_0.9	1.37553889
SOR	_0.9	2.6122587
SOR	_0.9	2.363763961
SOR	_0.9	9.19399863
SOR	_0.9	2.15774947
SOR	_0.9	1.77490361
SOR	_0.9	1.774596036
SOR	_0.9	0.590891
SOR	_0.9	3.030382
SOR	_0.9	1.460201783
SOR	_0.9	1.1337481
SOR	_0.9	0.860746743
SOR	_0.9	1.29015833
SOR	_0.9	0.99651026
SOR	_0.9	1.753506451
SOR	_0.9	3.8019581
SOR	_0.9	1.90648256
SOR	_0.9	3.7804476
SOR	_0.9	1.8657209
SOR	_0.9	4.18408823
SOR	_0.9	2.839458086
SOR	_0.9	6.53656594
SOR	_0.9	0.38099859
SOR	_0.9	1.266593362
SOR	_0.9	4.94112821
SOR	_0.9	-0.597496987
SOR	_0.9	1.68135319
SOR	_0.9	3.18191616
SOR	_0.9	1.53658562
SOR	_0.9	2.681274068
SOR	_0.9	0.969921137
SOR	_0.9	2.6294742
SOR	_0.9	1.868624753
SOR	_0.9	1.82537451
SOR	_0.9	0.68135319
SOR	_0.9	2.403208619
SOR	_0.9	2.005880942
SOR	_0.9	2.49441647
SOR	_0.9	1.38355297
SOR	_0.9	1.17001105
SOR	_0.9	3.539458086
SOR	_0.9	2.78044762
SOR	_0.9	0.25978646
SOR	_0.9	1.048914384
SOR	_0.9	0.3911988
SOR	_0.9	0.79723447
SOR	_0.9	2.689494471
SOR	_0.9	4.176311644
SOR	_0.9	2.84113022
SOR	_0.9	2.44930071
SOR	_0.9	2.118156703
SOR	_0.9	1.48154955
SOR	_0.9	0.93567862
SOR	_0.9	1.35573401
SOR	_0.9	2.865394272
SOR	_0.9	4.211407837
SOR	_0.9	3.37856561
SOR	_0.9	4.487929918
SOR	_0.9	3.83856791
SOR	_0.9	-0.27026414
SOR	_0.9	0.876386061
SOR	_0.9	1.09665642
SOR	_0.9	0.8297363
SOR	_0.9	9.46768384
SOR	_0.9	2.11539427
SOR	_0.9	2.765621935
SOR	_0.9	1.89941504
SOR	_0.9	1.228927176
SOR	_0.9	0.74206507
SOR	_0.9	3.66535274
SOR	_0.9	2.1016579
SOR	_0.9	1.364413302
SOR	_0.9	3.52013597
