#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:Danaus" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Danaus" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:Danaus">
#                <taxonset id="TaxonSet.Danaus" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Danaus" name="distribution" x="@birthRate.t:Danaus">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:Danaus" name="distribution">
#            <parameter id="rateAC.s:Danaus" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:Danaus" name="distribution">
#            <parameter id="rateAG.s:Danaus" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:Danaus" name="distribution">
#            <parameter id="rateAT.s:Danaus" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:Danaus" name="distribution">
#            <parameter id="rateCG.s:Danaus" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:Danaus" name="distribution">
#            <parameter id="rateGT.s:Danaus" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Danaus" id="treeLikelihood.Danaus" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Danaus">
#            <siteModel id="SiteModel.s:Danaus" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Danaus" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Danaus" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Danaus" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:Danaus" rateAC="@rateAC.s:Danaus" rateAG="@rateAG.s:Danaus" rateAT="@rateAT.s:Danaus" rateCG="@rateCG.s:Danaus" rateGT="@rateGT.s:Danaus" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:Danaus" lower="0.0" name="rateCT">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:Danaus" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:Danaus" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Danaus" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Danaus" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT
2435000	-3695.1837441107505	-4718.379971018597	1023.1962269078464	-4718.379971018597	0.0405752695929781	1029.7020751462198	376.8863290576596	0.28236009436308246	0.17318913898046484	0.15231720038712104	0.39213356626933155	0.1718829648252183	0.7146278643249193	0.3129015145244197	0.06009399140065997	0.031824649648532946
2436000	-3677.138450002955	-4727.5335885018885	1050.3951384989336	-4727.5335885018885	0.0329215917717796	1056.9009867373072	404.84242068438635	0.28236009436308246	0.17318913898046484	0.15231720038712104	0.39213356626933155	0.1718829648252183	0.7146278643249193	0.3129015145244197	0.06009399140065997	0.031824649648532946
2437000	-3684.322793744279	-4715.492787939761	1031.169994195482	-4715.492787939761	0.03876180364346248	1037.5205326607488	386.04485731251293	0.28236009436308246	0.17318913898046484	0.15231720038712104	0.39213356626933155	0.17237921090480213	0.6084596348596452	0.3129015145244197	0.06009399140065997	0.031824649648532946
2438000	-3693.7987878499325	-4726.548594496716	1032.7498066467836	-4726.548594496716	0.037895640246647426	1038.9411224960256	352.86501807084085	0.28236009436308246	0.17318913898046484	0.15231720038712104	0.39213356626933155	0.14618188357076373	0.6084596348596452	0.3129015145244197	0.06009399140065997	0.031824649648532946
2439000	-3678.266782609523	-4726.972215466674	1048.7054328571514	-4726.972215466674	0.035294373239454196	1055.0339148745509	419.58778390733573	0.28236009436308246	0.17318913898046484	0.15231720038712104	0.39213356626933155	0.14618188357076373	0.6996070245312854	0.3129015145244197	0.06009399140065997	0.031824649648532946
2440000	-3682.3916491830073	-4728.132541199573	1045.7408920165658	-4728.132541199573	0.0350106351198502	1052.3323751778084	398.9731299361793	0.28236009436308246	0.17318913898046484	0.15231720038712104	0.39213356626933155	0.19188271381971508	0.6996070245312854	0.3129015145244197	0.06009399140065997	0.031824649648532946
2441000	-3696.046430469494	-4730.833686857219	1034.7872563877243	-4730.833686857219	0.036840485446227804	1040.9066923934456	384.66354973841123	0.28236009436308246	0.17318913898046484	0.15231720038712104	0.39213356626933155	0.1280469851022495	0.6996070245312854	0.3129015145244197	0.06761741409542142	0.025956603579784153
2442000	-3704.735073087082	-4734.691353972992	1029.95628088591	-4734.691353972992	0.03863152917166015	1036.4957883936497	372.5238764697154	0.28236009436308246	0.17318913898046484	0.15231720038712104	0.39213356626933155	0.1280469851022495	0.6996070245312854	0.3129015145244197	0.06761741409542142	0.040329918914274655
2443000	-3706.1524684311817	-4737.758451755076	1031.605983323894	-4737.758451755076	0.03758136119592176	1038.1454908316337	360.76010714218415	0.30445860481581577	0.17318913898046484	0.15231720038712104	0.37003505581659824	0.1280469851022495	0.6996070245312854	0.3129015145244197	0.06761741409542142	0.040329918914274655
2444000	-3676.6666856589595	-4740.397060211625	1063.7303745526656	-4740.397060211625	0.03266643316886344	1069.9392756037112	451.1925616389823	0.30445860481581577	0.17318913898046484	0.15231720038712104	0.37003505581659824	0.1280469851022495	0.6996070245312854	0.33757243068955745	0.04424887996810701	0.040329918914274655
2445000	-3684.974946314366	-4733.174745202659	1048.1997988882933	-4733.174745202659	0.03475262985291808	1054.4254897371593	393.56874643882816	0.29342362507840897	0.17318913898046484	0.15231720038712104	0.38107003555400504	0.1280469851022495	0.7116309285314473	0.33757243068955745	0.04424887996810701	0.040329918914274655
2446000	-3681.1887081891036	-4735.109034388452	1053.9203261993482	-4735.109034388452	0.0346016615663825	1060.9784769197763	400.48800411802836	0.29862541775184503	0.17318913898046484	0.15231720038712104	0.37586824288056897	0.17779442619512156	0.7116309285314473	0.33757243068955745	0.05238699678923074	0.05845789018032995
2447000	-3700.623799860543	-4730.537132328695	1029.9133324681525	-4730.537132328695	0.038379421154446626	1036.0661445478358	333.7688152038777	0.29862541775184503	0.17318913898046484	0.16254146137047248	0.36564398189721753	0.17779442619512156	0.5664081614992151	0.33757243068955745	0.05238699678923074	0.028626890445186362
2448000	-3689.5420176467183	-4740.688622214777	1051.1466045680586	-4740.688622214777	0.033932764248728174	1057.0348599509248	426.8281960805402	0.29862541775184503	0.17318913898046484	0.16254146137047248	0.36564398189721753	0.09679764815822169	0.5664081614992151	0.33757243068955745	0.05238699678923074	0.04009253312394437
2449000	-3698.2753507369202	-4731.47520793169	1033.1998571947702	-4731.47520793169	0.03710010694480707	1040.2392338022883	361.9655709029288	0.29862541775184503	0.17318913898046484	0.16254146137047248	0.36564398189721753	0.2339333866481866	0.5664081614992151	0.33757243068955745	0.05238699678923074	0.05484411125017874
2450000	-3698.7677235353844	-4734.7310856144295	1035.963362079045	-4734.7310856144295	0.03280320685440754	1043.4661250870415	345.2184060113776	0.29862541775184503	0.17318913898046484	0.16254146137047248	0.36564398189721753	0.16475804321698706	0.8005848102331429	0.33757243068955745	0.08498625026088305	0.05484411125017874
2451000	-3703.4163379929187	-4741.352487778205	1037.9361497852863	-4741.352487778205	0.03493854808038527	1044.7362894969754	394.9744184101628	0.29432568730724	0.17318913898046484	0.16254146137047248	0.36994371234182255	0.16475804321698706	0.8005848102331429	0.33757243068955745	0.040753514826798565	0.05484411125017874
2452000	-3715.455186960846	-4745.007672332787	1029.5524853719405	-4745.007672332787	0.034239176760514536	1036.3872116658679	361.6570889057109	0.29432568730724	0.17318913898046484	0.16254146137047248	0.36994371234182255	0.15657567807653455	0.8005848102331429	0.33757243068955745	0.040753514826798565	0.05986982140984061
2453000	-3716.4013604557463	-4747.046644810843	1030.6452843550965	-4747.046644810843	0.033286258753350534	1037.1535475820388	346.0538212218318	0.29432568730724	0.17318913898046484	0.16254146137047248	0.36994371234182255	0.15657567807653455	0.5745536712502584	0.33757243068955745	0.040753514826798565	0.05986982140984061
2454000	-3714.0210071185047	-4760.458580822896	1046.4375737043908	-4760.458580822896	0.0307253899374388	1052.9433835596674	412.7803420666195	0.29432568730724	0.17318913898046484	0.16408374790153918	0.36840142581075586	0.15617837506933918	0.5745536712502584	0.33757243068955745	0.040753514826798565	0.05986982140984061
2455000	-3720.1300089454285	-4751.314858639922	1031.1848496944936	-4751.314858639922	0.03430618881324971	1036.9179530406177	362.8161398649281	0.29432568730724	0.17528606796397297	0.16198681891803104	0.36840142581075586	0.15617837506933918	0.5614806028830975	0.33757243068955745	0.040753514826798565	0.027273970196750482
2456000	-3701.159288667118	-4736.837006059732	1035.677717392614	-4736.837006059732	0.037024747636776205	1041.0831590149055	362.33121910668115	0.29432568730724	0.17528606796397297	0.16198681891803104	0.36840142581075586	0.15617837506933918	0.6916129205555503	0.33757243068955745	0.023316754593197434	0.027273970196750482
2457000	-3703.7241764298606	-4735.103560670705	1031.3793842408443	-4735.103560670705	0.0385641761843334	1037.0105397839761	347.49465483950246	0.29432568730724	0.17528606796397297	0.16198681891803104	0.36840142581075586	0.1972107951352446	0.6916129205555503	0.33757243068955745	0.023316754593197434	0.027273970196750482
2458000	-3679.487216145071	-4729.723394708957	1050.2361785638857	-4729.723394708957	0.034569575521843074	1055.8673341070175	371.19562704216366	0.29432568730724	0.17528606796397297	0.16198681891803104	0.36840142581075586	0.1972107951352446	0.6916129205555503	0.33757243068955745	0.023316754593197434	0.027273970196750482
2459000	-3695.1593846714195	-4732.911736147628	1037.7523514762086	-4732.911736147628	0.0395771427085325	1044.4889095746678	406.9800046608658	0.29432568730724	0.17528606796397297	0.16198681891803104	0.36840142581075586	0.21568325592356247	0.6916129205555503	0.33757243068955745	0.031797959952147806	0.05818662558110949
2460000	-3671.1362737598583	-4719.126247600043	1047.9899738401846	-4719.126247600043	0.03529799044423719	1054.7265319386438	430.42523042193255	0.29432568730724	0.17528606796397297	0.16198681891803104	0.36840142581075586	0.21568325592356247	0.6916129205555503	0.33757243068955745	0.031797959952147806	0.05818662558110949
2461000	-3681.408620982823	-4720.621583297297	1039.2129623144738	-4720.621583297297	0.039384678289150384	1045.949520412933	355.9221286336772	0.29432568730724	0.17528606796397297	0.1393390483465139	0.391049196382273	0.21568325592356247	0.6916129205555503	0.33757243068955745	0.031797959952147806	0.05818662558110949
2462000	-3710.227006770735	-4737.378152780148	1027.1511460094132	-4737.378152780148	0.03943712458514708	1034.7195030890705	318.97598420159125	0.29432568730724	0.17528606796397297	0.1393390483465139	0.391049196382273	0.19313651414203833	0.6916129205555503	0.28238612355798404	0.10197157799287186	0.05818662558110949
2463000	-3714.402889267908	-4748.153953552393	1033.7510642844854	-4748.153953552393	0.03539990842810222	1040.6878218730255	319.78108006707254	0.29432568730724	0.17528606796397297	0.1393390483465139	0.391049196382273	0.19313651414203833	0.6916129205555503	0.31219941859833666	0.04756392797331649	0.05818662558110949
2464000	-3698.4239826325656	-4741.327956709355	1042.9039740767896	-4741.327956709355	0.03518899341646286	1049.6672194528287	361.3102138048679	0.29168750134299204	0.17190805205236517	0.1427170642581217	0.39368738234652095	0.16143297586076436	0.6916129205555503	0.31219941859833666	0.04756392797331649	0.05818662558110949
2465000	-3720.2293176204407	-4745.932368615313	1025.7030509948722	-4745.932368615313	0.03781557944776917	1031.6942213942673	359.25180803909717	0.29168750134299204	0.17190805205236517	0.1427170642581217	0.39368738234652095	0.16143297586076436	0.6916129205555503	0.2918627793294797	0.02158049721164287	0.061139190254389936
2466000	-3706.557009463353	-4737.782935914181	1031.2259264508275	-4737.782935914181	0.03769388774789269	1037.0040454892758	341.2135785033905	0.29168750134299204	0.17190805205236517	0.1427170642581217	0.39368738234652095	0.12943689491560384	0.6916129205555503	0.2918627793294797	0.02158049721164287	0.061139190254389936
2467000	-3704.4141354558647	-4736.9564314795225	1032.5422960236579	-4736.9564314795225	0.0352224823934258	1038.138550008403	421.62987433441236	0.30710970091356254	0.17190805205236517	0.1427170642581217	0.37826518277595045	0.12943689491560384	0.5746412543483103	0.2918627793294797	0.02158049721164287	0.061139190254389936
2468000	-3716.895637401053	-4754.746307770333	1037.85067036928	-4754.746307770333	0.034032414765927485	1043.446924354025	411.3644868594507	0.30710970091356254	0.17190805205236517	0.1427170642581217	0.37826518277595045	0.12943689491560384	0.5746412543483103	0.2918627793294797	0.02158049721164287	0.061139190254389936
2469000	-3706.7075180232846	-4743.200040178785	1036.4925221555	-4743.200040178785	0.03552884159551054	1042.122700421555	362.6141094405332	0.30710970091356254	0.17190805205236517	0.1427170642581217	0.37826518277595045	0.12943689491560384	0.5948977713531134	0.2918627793294797	0.02158049721164287	0.061139190254389936
2470000	-3701.247372847974	-4735.953219971412	1034.7058471234382	-4735.953219971412	0.03410011889810833	1040.9211706268209	347.2662599084595	0.30710970091356254	0.17190805205236517	0.1427170642581217	0.37826518277595045	0.12943689491560384	0.5948977713531134	0.2918627793294797	0.039877265694185926	0.061139190254389936
2471000	-3689.7312625756613	-4731.093393212088	1041.3621306364266	-4731.093393212088	0.03348006011307789	1048.1175868144362	391.314608244537	0.30710970091356254	0.17190805205236517	0.15246842474460753	0.3685138222894646	0.1487887285070631	0.5948977713531134	0.2773464188052374	0.039877265694185926	0.09839262859621381
2472000	-3680.274045003478	-4729.248267434918	1048.9742224314393	-4729.248267434918	0.03323333089111295	1055.2686082727346	397.2925829705291	0.30710970091356254	0.17190805205236517	0.15246842474460753	0.3685138222894646	0.09941047034641581	0.5948977713531134	0.3196378440395965	0.039877265694185926	0.07886823254532745
2473000	-3698.3617820757136	-4742.7614686210645	1044.3996865453512	-4742.7614686210645	0.03417717746841673	1050.9186588242083	403.11398954226854	0.30710970091356254	0.1756197002174761	0.15246842474460753	0.3648021741243537	0.09941047034641581	0.7132010822195963	0.3196378440395965	0.039877265694185926	0.08277891075853339
2474000	-3684.8465823071556	-4743.32277078901	1058.4761884818545	-4743.32277078901	0.03245935905717523	1064.9951607607115	406.1496425473128	0.30710970091356254	0.1756197002174761	0.15246842474460753	0.3648021741243537	0.09941047034641581	0.7132010822195963	0.3196378440395965	0.039877265694185926	0.08277891075853339
2475000	-3710.2600529372617	-4734.788674082747	1024.5286211454854	-4734.788674082747	0.0371824160028183	1031.745580400182	427.9630050906869	0.3050948241946322	0.1756197002174761	0.1544833014635379	0.3648021741243537	0.20497108740720324	0.7132010822195963	0.3196378440395965	0.039877265694185926	0.08277891075853339
2476000	-3692.6708465203837	-4734.697060956914	1042.0262144365308	-4734.697060956914	0.03467677282294422	1048.9811835383484	388.5400427493383	0.30966499380254536	0.1723724909360652	0.15391864803527028	0.3640438672261191	0.22023373219974546	0.5742646282038854	0.3196378440395965	0.03520112233966628	0.08277891075853339
2477000	-3689.9253088130513	-4729.820021633937	1039.894712820886	-4729.820021633937	0.03410287789853768	1047.0986833437019	416.4776954656426	0.30966499380254536	0.1723724909360652	0.15391864803527028	0.3640438672261191	0.21654470154624703	0.5742646282038854	0.3196378440395965	0.046491846314196915	0.08277891075853339
2478000	-3706.874315336257	-4734.262129842305	1027.3878145060476	-4734.262129842305	0.036481994933122444	1034.5917850288633	316.74672542013974	0.30966499380254536	0.1723724909360652	0.15391864803527028	0.3640438672261191	0.21654470154624703	0.5742646282038854	0.3196378440395965	0.046491846314196915	0.08277891075853339
2479000	-3678.669001865651	-4723.187498430792	1044.5184965651417	-4723.187498430792	0.03632029134394808	1051.4798858505342	370.64014995988754	0.30966499380254536	0.1723724909360652	0.15391864803527028	0.3640438672261191	0.16859438321395812	0.5742646282038854	0.3196378440395965	0.046491846314196915	0.08277891075853339
2480000	-3694.207053371825	-4719.253393251775	1025.0463398799504	-4719.253393251775	0.03797798497422569	1032.0547617462012	398.0014547567893	0.30966499380254536	0.1723724909360652	0.15391864803527028	0.3640438672261191	0.16859438321395812	0.5742646282038854	0.335307221029365	0.046491846314196915	0.08277891075853339
2481000	-3667.2342274871025	-4727.506725633369	1060.2724981462663	-4727.506725633369	0.03170239066270677	1066.6144171131652	453.3083900556203	0.2997617003453929	0.1723724909360652	0.15391864803527028	0.37394716068327155	0.160295890298767	0.6960013316771063	0.335307221029365	0.046491846314196915	0.03559614396887469
2482000	-3685.3278433576966	-4732.41142297993	1047.0835796222332	-4732.41142297993	0.03387910993017695	1053.5834720142554	377.8850276348243	0.2997617003453929	0.1723724909360652	0.15391864803527028	0.37394716068327155	0.160295890298767	0.6102416872673828	0.335307221029365	0.046491846314196915	0.04809698083742542
2483000	-3687.8544927443013	-4735.347404087096	1047.4929113427947	-4735.347404087096	0.03334786364988561	1053.3038860594945	371.0152858117599	0.2997617003453929	0.1723724909360652	0.15391864803527028	0.37394716068327155	0.160295890298767	0.6102416872673828	0.3243189963297743	0.023359684915065553	0.04809698083742542
2484000	-3711.7773353474495	-4743.455746757712	1031.6784114102632	-4743.455746757712	0.03300078407249427	1037.489386126963	340.9526335844143	0.2997617003453929	0.1723724909360652	0.15391864803527028	0.37394716068327155	0.160295890298767	0.6102416872673828	0.3243189963297743	0.023359684915065553	0.04809698083742542
2485000	-3724.919553484602	-4749.4465950521835	1024.5270415675816	-4749.4465950521835	0.03569301723047909	1030.8061577586843	337.9544776567467	0.2997617003453929	0.1659475823811286	0.15391864803527028	0.3803720692382081	0.160295890298767	0.6102416872673828	0.3243189963297743	0.03817697002167084	0.04809698083742542
2486000	-3713.717733937572	-4750.792292080776	1037.0745581432036	-4750.792292080776	0.03442216666199937	1043.3536743343063	378.1350073633955	0.2997617003453929	0.1659475823811286	0.15391864803527028	0.3803720692382081	0.160295890298767	0.6102416872673828	0.3243189963297743	0.03817697002167084	0.04809698083742542
2487000	-3720.2915162884915	-4747.90126354108	1027.6097472525885	-4747.90126354108	0.03347732550868254	1033.1462677467312	349.3726671609392	0.2971923278509198	0.1659475823811286	0.15391864803527028	0.3829414417326812	0.13983982076822643	0.6102416872673828	0.3243189963297743	0.028772263997719944	0.033634412341037076
2488000	-3687.0192062807737	-4738.56100599233	1051.5417997115562	-4738.56100599233	0.030806493769667216	1056.9975317705082	377.9555647460974	0.2971923278509198	0.1659475823811286	0.15391864803527028	0.3829414417326812	0.13983982076822643	0.6102416872673828	0.3243189963297743	0.028772263997719944	0.030901260063268283
2489000	-3692.1377301853604	-4734.515967406825	1042.378237221465	-4734.515967406825	0.031791578530764544	1048.0028264390337	410.5194663190053	0.2971923278509198	0.1659475823811286	0.15391864803527028	0.3829414417326812	0.13983982076822643	0.7245726590362337	0.3243189963297743	0.028772263997719944	0.030901260063268283
2490000	-3705.7969811489156	-4740.990083736893	1035.1931025879774	-4740.990083736893	0.03520724394552569	1040.817691805546	385.8611872135647	0.2971923278509198	0.1659475823811286	0.15391864803527028	0.3829414417326812	0.13983982076822643	0.7245726590362337	0.3243189963297743	0.028772263997719944	0.030901260063268283
2491000	-3687.669417074566	-4734.213411297524	1046.543994222958	-4734.213411297524	0.03278285299918491	1052.847587506058	379.47405256224306	0.29322736344177036	0.16991254679027806	0.15391864803527028	0.3829414417326812	0.13983982076822643	0.7237934214796912	0.3243189963297743	0.03592080292464934	0.05049806861907377
2492000	-3695.733137080296	-4737.61888476295	1041.885747682654	-4737.61888476295	0.033784556504646	1047.9491004885292	349.3440713720222	0.29322736344177036	0.16991254679027806	0.15391864803527028	0.3829414417326812	0.1610495816985387	0.634857095011218	0.2518444108115593	0.03592080292464934	0.05049806861907377
2493000	-3688.5905337180834	-4735.143060422816	1046.5525267047328	-4735.143060422816	0.03247790722580749	1051.5963446902022	408.28758696139255	0.29322736344177036	0.16991254679027806	0.15391864803527028	0.3829414417326812	0.15229209248033915	0.634857095011218	0.25713348151623805	0.01275666094861789	0.05049806861907377
2494000	-3702.445133497978	-4736.252939931422	1033.8078064334436	-4736.252939931422	0.038686870445158804	1037.9139989267978	396.5214563144043	0.29322736344177036	0.16991254679027806	0.15391864803527028	0.3829414417326812	0.15229209248033915	0.634857095011218	0.25713348151623805	0.011521466709403854	0.02090623490528112
2495000	-3697.777634965482	-4732.184727510532	1034.40709254505	-4732.184727510532	0.033962255110929415	1038.8373911947435	337.6254331696248	0.29322736344177036	0.16991254679027806	0.15391864803527028	0.3829414417326812	0.11872800766487973	0.5033808105316754	0.25713348151623805	0.009685681162955172	0.05697670158355241
2496000	-3706.8649350122328	-4739.699950313409	1032.8350153011766	-4739.699950313409	0.03874953066321053	1038.585148625373	358.2770628509395	0.29322736344177036	0.16991254679027806	0.15391864803527028	0.3829414417326812	0.11872800766487973	0.5158293663908623	0.25713348151623805	0.037784774625084214	0.05697670158355241
2497000	-3710.6400040634635	-4736.285387749827	1025.6453836863636	-4736.285387749827	0.03658608319041686	1031.6219745257981	345.24468616809196	0.29322736344177036	0.16991254679027806	0.15391864803527028	0.3829414417326812	0.11872800766487973	0.5158293663908623	0.25713348151623805	0.037784774625084214	0.07219829989427211
2498000	-3708.486060004713	-4735.186992714144	1026.700932709431	-4735.186992714144	0.03658449799231126	1032.7353159931274	357.51504929674843	0.29016713843429465	0.16991254679027806	0.156978873042746	0.3829414417326812	0.1745760901304732	0.4490737429089267	0.24686859990463464	0.037784774625084214	0.06241454313294229
2499000	-3699.8865336429967	-4736.579001446261	1036.6924678032642	-4736.579001446261	0.034682978859097775	1042.4585198868078	374.90427712563024	0.29016713843429465	0.16991254679027806	0.156978873042746	0.3829414417326812	0.1745760901304732	0.4490737429089267	0.24686859990463464	0.028514938592912296	0.06241454313294229
2500000	-3724.3376538112484	-4742.963295899006	1018.6256420877577	-4742.963295899006	0.03652364346177025	1024.0517581062675	370.75029925367136	0.29016713843429465	0.16991254679027806	0.156978873042746	0.3829414417326812	0.11062059059048347	0.49759792855875046	0.24686859990463464	0.028514938592912296	0.06241454313294229
2501000	-3705.3231556653554	-4747.476684317538	1042.1535286521823	-4747.476684317538	0.033592841003156126	1047.6585238657344	437.4432911067065	0.29016713843429465	0.16991254679027806	0.156978873042746	0.3829414417326812	0.09947489001189853	0.49759792855875046	0.2674426265858042	0.07858739359056026	0.025200203088980876
2502000	-3709.4952883592614	-4743.691301367758	1034.1960130084963	-4743.691301367758	0.03504368382915301	1040.4730489149697	392.65795876918617	0.29016713843429465	0.16991254679027806	0.156978873042746	0.3829414417326812	0.09947489001189853	0.690764631477491	0.2674426265858042	0.07858739359056026	0.040437159080546944
2503000	-3731.7821061077484	-4761.399794978867	1029.6176888711186	-4761.399794978867	0.035299558530016956	1036.0024852452723	398.80395533846234	0.29016713843429465	0.16991254679027806	0.156978873042746	0.3829414417326812	0.11984779092522557	0.6424644830485771	0.2674426265858042	0.07858739359056026	0.040437159080546944
2504000	-3709.099166922828	-4749.949396556037	1040.850229633209	-4749.949396556037	0.035941179641750136	1047.0328374473852	396.30846338588924	0.29016713843429465	0.16991254679027806	0.156978873042746	0.3829414417326812	0.11984779092522557	0.7236953119384938	0.2674426265858042	0.07858739359056026	0.02892760632695098
2505000	-3709.0284424148485	-4752.915381241558	1043.8869388267092	-4752.915381241558	0.033857513682404826	1048.9430539983277	374.13947018070365	0.30401177979597277	0.15606790542859994	0.15918860441031188	0.3807317103651153	0.11984779092522557	0.7236953119384938	0.267397179067435	0.024151208675111443	0.02892760632695098
2506000	-3713.400797661713	-4751.367168291268	1037.966370629555	-4751.367168291268	0.03422511741478982	1042.9412650448298	418.75893440609167	0.3101790297061198	0.15606790542859994	0.15918860441031188	0.3745644604549682	0.17950417829693396	0.44727245427166434	0.267397179067435	0.024151208675111443	0.02892760632695098
2507000	-3712.5499502632583	-4759.11935942647	1046.5694091632113	-4759.11935942647	0.03340521797932036	1050.063657136857	373.3907444548864	0.3101790297061198	0.15606790542859994	0.15918860441031188	0.3745644604549682	0.12561007569627713	0.44727245427166434	0.2253300640507468	0.0261997684423376	0.009630226298771704
2508000	-3693.0855725245237	-4749.1216971491185	1056.0361246245945	-4749.1216971491185	0.03266546627637296	1060.6476175829023	407.1886017496638	0.3101790297061198	0.15606790542859994	0.15918860441031188	0.3745644604549682	0.12561007569627713	0.44727245427166434	0.2253300640507468	0.0261997684423376	0.031146106568953006
2509000	-3699.150622680985	-4753.110126552463	1053.959503871478	-4753.110126552463	0.031657731876143784	1059.757039046225	450.52055551779347	0.3101790297061198	0.1613843349027657	0.15918860441031188	0.36924803098080244	0.2110407204030789	0.6719036834347747	0.30226445412760194	0.0261997684423376	0.031146106568953006
2510000	-3731.834326693862	-4756.144277049785	1024.309950355923	-4756.144277049785	0.036892762036436585	1031.1094476091098	342.93103026002956	0.3101790297061198	0.1613843349027657	0.15918860441031188	0.36924803098080244	0.2110407204030789	0.6719036834347747	0.30226445412760194	0.07483814153410806	0.031146106568953006
2511000	-3713.1728761837703	-4750.688160092117	1037.5152839083469	-4750.688160092117	0.033866831516676486	1043.9839531650462	414.07398883906285	0.3101790297061198	0.1613843349027657	0.15910943480144601	0.36932720058966834	0.2110407204030789	0.6290936836882494	0.29756777061515016	0.051423834515977915	0.03488263585701156
2512000	-3686.952963249292	-4752.0964386789465	1065.1434754296542	-4752.0964386789465	0.029841862638794077	1071.6384104863046	397.5194175545449	0.3101790297061198	0.1613843349027657	0.15910943480144601	0.36932720058966834	0.1862869521357443	0.6290936836882494	0.3457069503532852	0.051423834515977915	0.03488263585701156
2513000	-3715.3077693307687	-4745.167570217448	1029.859800886679	-4745.167570217448	0.03824854547016225	1035.9523045610104	384.72363713158285	0.3101790297061198	0.1613843349027657	0.15910943480144601	0.36932720058966834	0.1862869521357443	0.6290936836882494	0.239006922092006	0.049256848485270795	0.03488263585701156
2514000	-3705.263472288956	-4745.531960365112	1040.2684880761565	-4745.531960365112	0.03549311469665037	1046.4201495784457	410.5495253267433	0.3101790297061198	0.1613843349027657	0.15910943480144601	0.36932720058966834	0.1980115704903221	0.6290936836882494	0.239006922092006	0.049256848485270795	0.03488263585701156
2515000	-3721.779332959134	-4741.702275161065	1019.9229422019306	-4741.702275161065	0.039921307757796974	1026.07460370422	300.27870756273285	0.3101790297061198	0.1613843349027657	0.15910943480144601	0.36932720058966834	0.1980115704903221	0.6290936836882494	0.239006922092006	0.049256848485270795	0.03488263585701156
